Supplier_ID,Year,Financial_Stability_Score,Delivery_Performance_Score,Quality_Compliance_Score,Regulatory_Adherence_Score,Sustainability_Score,Past_Risk_Level,ERP_Transactions,Incidents_Count,MCDM_Score,Risk_Category,Risk_Score_Equal,Risk_Score_Priority,Risk_Class_Equal,Risk_Class_Priority
32,2025,0.64,0.83,0.93,0.97,0.53,0.14,370,13,0.78,High,0.35832259219477264,0.3788353383458647,Medium Risk,Medium Risk
73,2024,0.63,0.58,0.71,0.72,0.48,0.59,92,3,0.63,Medium,0.5713319011815253,0.5776180451127819,Medium Risk,Medium Risk
14,2022,0.48,0.87,0.98,0.88,0.72,0.46,309,9,0.76,High,0.3761725742928751,0.41263984962406014,Medium Risk,Medium Risk
100,2025,0.83,0.81,0.6,0.8,0.85,0.48,221,15,0.78,High,0.4776118868600072,0.4265902255639098,Medium Risk,Medium Risk
65,2022,0.59,0.94,0.58,1.0,0.38,0.01,370,15,0.72,High,0.45870032223415674,0.46571879699248125,Medium Risk,Medium Risk
86,2023,0.85,0.65,0.91,0.87,0.85,0.82,410,18,0.82,High,0.4691818832796276,0.4300654135338347,Medium Risk,Medium Risk
57,2022,0.33,0.94,0.76,0.89,0.89,0.95,198,13,0.71,High,0.5147851772287863,0.5445353383458648,Medium Risk,Medium Risk
2,2025,0.41,0.64,0.68,0.82,0.77,0.98,152,8,0.62,Medium,0.6089258861439312,0.6490195488721804,Medium Risk,Medium Risk
37,2025,0.44,0.95,0.59,0.71,0.66,0.26,337,1,0.66,Medium,0.4609541711421411,0.4827917293233084,Medium Risk,Medium Risk
77,2021,0.59,0.87,0.87,0.83,0.88,0.56,263,4,0.78,High,0.34704797708557106,0.36735263157894743,Medium Risk,Medium Risk
48,2023,0.77,0.93,0.9,0.67,0.51,0.72,383,17,0.8,High,0.5407107053347654,0.443687969924812,Medium Risk,Medium Risk
27,2024,0.82,0.88,0.98,0.83,0.45,0.86,213,8,0.83,High,0.4269871106337272,0.36516240601503763,Medium Risk,Medium Risk
47,2023,0.59,0.96,0.67,0.99,0.94,0.63,367,19,0.79,High,0.436156462585034,0.43237142857142863,Medium Risk,Medium Risk
96,2021,0.39,0.85,0.74,0.66,0.48,0.95,301,14,0.62,Medium,0.7030182599355531,0.6737842105263158,High Risk,High Risk
48,2025,0.91,0.76,0.81,0.81,0.36,0.45,160,0,0.78,High,0.39255102040816325,0.3516857142857142,Medium Risk,Medium Risk
41,2024,0.88,0.46,0.61,0.6,0.51,0.11,79,12,0.64,Medium,0.6132867883995703,0.5678436090225564,Medium Risk,Medium Risk
80,2025,0.77,0.52,0.54,0.93,0.36,0.09,361,3,0.64,Medium,0.48367883995703537,0.5156751879699248,Medium Risk,Medium Risk
54,2022,0.66,0.66,0.76,0.87,0.57,0.25,141,19,0.7,Medium,0.5316666666666666,0.5311142857142858,Medium Risk,Medium Risk
75,2022,0.81,0.88,0.9,0.99,0.85,0.77,379,1,0.88,High,0.2476208378088077,0.2491203007518797,Low Risk,Low Risk
24,2024,0.7,0.83,0.55,0.9,0.4,0.07,476,1,0.7,Medium,0.4059541711421411,0.4187631578947369,Medium Risk,Medium Risk
15,2021,0.61,0.51,0.74,0.93,0.97,0.63,329,19,0.7,Medium,0.5345238095238095,0.5712428571428572,Medium Risk,Medium Risk
39,2024,0.61,0.97,0.8,0.69,0.64,0.68,497,13,0.75,High,0.5229484425349088,0.46792105263157896,Medium Risk,Medium Risk
35,2021,0.63,0.89,0.56,0.94,0.93,0.95,238,7,0.76,High,0.4514751163623344,0.4504563909774436,Medium Risk,Medium Risk
39,2024,0.43,0.95,0.88,0.97,0.52,0.94,132,11,0.74,High,0.4881829573934838,0.5018804511278195,Medium Risk,Medium Risk
68,2021,0.92,0.84,0.96,0.73,0.65,0.01,295,5,0.85,High,0.2727300393841748,0.23357293233082713,Low Risk,Low Risk
21,2022,0.42,0.42,0.95,0.6,0.82,0.15,410,12,0.59,Medium,0.5619942713927676,0.626157894736842,Medium Risk,Medium Risk
87,2024,0.76,0.8,0.5,0.99,0.91,0.9,331,18,0.77,High,0.5253043322592194,0.49345112781954886,Medium Risk,Medium Risk
69,2021,0.84,0.92,0.76,1.0,0.31,0.3,400,7,0.82,High,0.3565771571786609,0.3273849624060151,Medium Risk,Low Risk
43,2023,0.38,0.62,0.51,0.86,0.92,0.88,228,4,0.59,Medium,0.5791228070175439,0.649166917293233,Medium Risk,Medium Risk
55,2025,0.66,0.48,0.67,0.68,0.87,0.91,438,17,0.64,Medium,0.6861188686000715,0.6638451127819549,High Risk,High Risk
55,2025,0.73,0.82,0.73,0.7,0.91,0.74,352,18,0.77,High,0.5416648764769065,0.48022255639097744,Medium Risk,Medium Risk
45,2025,0.43,0.45,0.67,0.65,0.67,0.63,312,2,0.54,Medium,0.6389491586108128,0.6935406015037593,Medium Risk,High Risk
47,2021,0.94,0.41,0.67,0.89,0.84,0.42,439,13,0.74,High,0.4766899391335482,0.4730067669172932,Medium Risk,Medium Risk
81,2022,0.34,0.46,0.83,0.72,0.54,0.49,332,13,0.55,Medium,0.6734586466165414,0.7334781954887218,High Risk,High Risk
52,2021,0.59,0.56,0.65,0.71,0.67,0.61,377,12,0.62,Medium,0.6367221625492301,0.6371578947368421,Medium Risk,Medium Risk
23,2021,0.45,0.69,0.67,0.82,0.77,0.63,95,16,0.64,Medium,0.6018653777300393,0.6257962406015039,Medium Risk,Medium Risk
45,2023,0.5,0.41,0.81,0.7,0.77,0.75,492,7,0.6,Medium,0.6106587898317221,0.656742105263158,Medium Risk,Medium Risk
92,2023,0.99,0.81,0.82,0.61,0.9,0.15,243,13,0.84,High,0.37757429287504474,0.2942924812030075,Medium Risk,Low Risk
56,2021,0.78,1.0,0.62,0.85,0.62,0.04,309,19,0.8,High,0.4331632653061224,0.3773714285714286,Medium Risk,Medium Risk
46,2022,0.5,0.95,0.93,0.75,0.35,0.89,227,19,0.72,High,0.6258843537414965,0.5697,Medium Risk,Medium Risk
68,2025,0.92,0.54,0.64,0.62,0.86,0.42,301,15,0.72,High,0.5657751521661296,0.5044045112781955,Medium Risk,Medium Risk
35,2021,0.39,0.67,0.91,0.93,0.59,0.52,297,16,0.66,Medium,0.5320354457572501,0.5888248120300753,Medium Risk,Medium Risk
52,2021,0.61,0.92,0.73,0.61,0.46,0.48,143,14,0.7,Medium,0.5991066953097028,0.5331699248120301,Medium Risk,Medium Risk
51,2025,0.68,0.81,0.73,0.78,0.61,0.41,413,16,0.73,High,0.5247225205871822,0.4906248120300751,Medium Risk,Medium Risk
7,2024,0.4,0.46,0.51,0.77,0.43,0.02,114,3,0.5,Medium,0.6149033297529537,0.7011894736842105,Medium Risk,High Risk
8,2024,0.46,0.96,0.86,0.91,0.44,0.23,484,10,0.73,High,0.4142015753669889,0.4403172932330827,Medium Risk,Medium Risk
99,2024,0.9,0.66,0.98,0.89,0.75,0.73,302,19,0.84,High,0.4445238095238095,0.3970571428571429,Medium Risk,Medium Risk
23,2021,0.53,0.47,0.79,0.96,0.85,0.62,278,19,0.66,Medium,0.5584353741496598,0.6149571428571429,Medium Risk,Medium Risk
33,2025,0.36,0.81,0.86,0.99,0.48,0.02,334,1,0.68,Medium,0.3359201575366989,0.4407345864661655,Medium Risk,Medium Risk
50,2025,0.59,0.63,0.69,0.84,0.75,0.45,493,12,0.67,Medium,0.5230146795560329,0.5476864661654135,Medium Risk,Medium Risk
44,2023,0.54,0.65,0.51,0.75,0.49,0.51,156,3,0.59,Medium,0.6059917651271034,0.6242609022556391,Medium Risk,Medium Risk
19,2021,0.98,0.5,0.89,0.99,0.31,0.7,329,11,0.78,High,0.48165234514858574,0.44963759398496245,Medium Risk,Medium Risk
98,2024,0.77,0.54,0.95,0.67,0.45,0.27,62,6,0.7,Medium,0.4845345506623702,0.47372180451127816,Medium Risk,Medium Risk
16,2021,0.8,0.96,0.54,0.98,0.94,0.05,445,9,0.83,High,0.27596849266022194,0.27653984962406014,Low Risk,Low Risk
83,2025,0.8,0.7,0.52,0.83,0.33,0.6,397,15,0.68,Medium,0.6453329752953813,0.585175939849624,Medium Risk,Medium Risk
58,2021,0.82,0.8,1.0,0.89,0.41,0.96,255,10,0.82,High,0.45637844611528816,0.4027744360902255,Medium Risk,Medium Risk
31,2023,0.52,0.81,0.74,0.99,0.91,0.36,455,5,0.75,High,0.3284443250984604,0.3977015037593985,Low Risk,Medium Risk
7,2023,0.87,0.48,1.0,0.7,0.81,0.91,477,12,0.77,High,0.5164840673111349,0.4761578947368421,Medium Risk,Medium Risk
90,2024,0.98,0.57,0.98,0.62,0.8,0.53,275,7,0.81,High,0.4170533476548514,0.3606849624060151,Medium Risk,Medium Risk
33,2025,0.69,0.55,0.98,0.61,0.44,0.24,395,0,0.68,Medium,0.4639795918367347,0.4722714285714286,Medium Risk,Medium Risk
32,2021,0.64,0.92,0.86,0.83,0.36,0.69,160,11,0.75,High,0.5051217329036878,0.46472330827067676,Medium Risk,Medium Risk
25,2022,1.0,0.87,0.64,0.76,0.82,0.97,106,3,0.84,High,0.41738632295023276,0.32817518796992484,Medium Risk,Low Risk
64,2021,0.6,0.69,0.96,0.81,0.64,0.58,104,19,0.73,High,0.5339115646258503,0.5257571428571428,Medium Risk,Medium Risk
78,2021,0.6,0.44,0.89,0.75,0.37,0.63,463,18,0.62,Medium,0.6895900465449337,0.6856225563909774,High Risk,High Risk
35,2021,0.3,0.63,0.91,0.75,0.72,0.61,141,0,0.61,Medium,0.4902380952380953,0.5779000000000001,Medium Risk,Medium Risk
6,2021,0.43,0.48,0.8,0.85,0.34,0.24,164,11,0.57,Medium,0.6025366988900824,0.6694661654135339,Medium Risk,High Risk
2,2021,0.9,0.79,0.72,0.74,0.31,0.83,390,11,0.75,High,0.5853598281417831,0.48619473684210524,Medium Risk,Medium Risk
96,2025,0.65,0.89,0.74,0.98,0.89,0.33,298,7,0.8,High,0.3012710347296813,0.33222781954887215,Low Risk,Medium Risk
24,2021,0.98,0.77,0.7,0.86,0.58,0.82,173,10,0.81,High,0.4726029359112066,0.3948458646616542,Medium Risk,Medium Risk
82,2021,0.86,0.87,0.62,0.72,0.96,0.83,435,14,0.8,High,0.500093089867526,0.4172699248120301,Medium Risk,Medium Risk
36,2023,0.68,0.56,0.74,0.9,0.44,0.29,270,19,0.67,Medium,0.5786394557823129,0.5820285714285713,Medium Risk,Medium Risk
59,2023,0.89,0.63,0.65,0.96,1.0,0.67,206,1,0.8,High,0.32806301467955606,0.34319172932330827,Low Risk,Medium Risk
86,2023,0.65,0.67,0.67,0.88,0.83,0.85,403,7,0.71,High,0.4958968850698174,0.5088563909774435,Medium Risk,Medium Risk
94,2023,0.48,0.77,0.97,0.62,0.3,0.6,484,12,0.65,Medium,0.6239670605084139,0.5980293233082707,Medium Risk,Medium Risk
39,2021,0.53,0.57,0.63,0.66,0.71,0.17,240,12,0.6,Medium,0.5991371285356247,0.6217150375939849,Medium Risk,Medium Risk
37,2025,0.98,0.95,0.58,0.75,0.6,0.36,376,18,0.82,High,0.493671679197995,0.3780082706766918,Medium Risk,Medium Risk
34,2022,0.74,0.9,0.84,0.68,0.62,0.91,423,18,0.78,High,0.5797601145721447,0.48633684210526323,Medium Risk,Medium Risk
27,2024,0.81,0.85,0.63,0.77,0.36,0.61,425,7,0.73,High,0.5327336197636948,0.46639924812030076,Medium Risk,Medium Risk
42,2024,0.74,0.59,0.62,0.6,0.46,0.14,303,14,0.63,Medium,0.637576083064805,0.595127067669173,Medium Risk,Medium Risk
98,2025,0.62,0.76,0.89,0.69,0.35,0.53,416,8,0.69,Medium,0.5453544575725027,0.5184195488721804,Medium Risk,Medium Risk
88,2025,0.62,0.71,0.86,0.71,0.39,0.56,112,12,0.68,Medium,0.5848854278553527,0.5574864661654135,Medium Risk,Medium Risk
73,2021,0.65,0.77,0.77,0.9,0.79,0.53,183,5,0.76,High,0.3837844611528822,0.40761578947368426,Medium Risk,Medium Risk
68,2023,0.39,0.9,0.93,0.78,0.8,0.87,87,5,0.73,High,0.44956677407805223,0.4772300751879699,Medium Risk,Medium Risk
15,2022,0.34,0.76,0.71,0.73,0.36,0.56,470,5,0.58,Medium,0.6193286788399571,0.6508586466165414,Medium Risk,Medium Risk
12,2023,0.35,0.5,0.66,0.73,0.76,0.62,442,18,0.55,Medium,0.7181614751163623,0.7625654135338346,High Risk,High Risk
55,2024,0.63,0.48,0.82,0.63,0.56,0.71,338,17,0.62,Medium,0.7019351951306838,0.675130827067669,High Risk,High Risk
20,2023,0.43,0.96,0.76,1.0,0.67,0.54,254,15,0.74,High,0.4516935195130684,0.4810616541353383,Medium Risk,Medium Risk
32,2022,0.54,0.68,0.6,0.69,0.49,0.45,269,13,0.6,Medium,0.6611797350519156,0.6489924812030075,High Risk,Medium Risk
48,2024,0.43,0.63,0.95,0.6,0.77,0.48,349,16,0.64,Medium,0.5973755818116719,0.6107105263157896,Medium Risk,Medium Risk
38,2023,0.86,0.48,0.89,0.85,0.59,0.25,439,12,0.74,High,0.44699427139276765,0.44718646616541347,Medium Risk,Medium Risk
59,2024,0.43,0.81,0.53,0.83,0.45,0.95,242,12,0.61,Medium,0.694749373433584,0.6871436090225563,High Risk,High Risk
50,2022,0.59,0.98,0.51,0.72,0.77,0.89,68,8,0.71,High,0.5626673827425707,0.5157909774436091,Medium Risk,Medium Risk
37,2023,0.86,0.64,0.61,0.96,0.95,0.5,127,6,0.78,High,0.3667454350161118,0.37883609022556386,Medium Risk,Medium Risk
90,2024,0.97,0.79,0.92,0.81,0.45,0.52,223,14,0.84,High,0.4386305048335123,0.35598421052631574,Medium Risk,Medium Risk
79,2025,0.51,0.81,0.92,0.88,0.95,0.72,469,14,0.77,High,0.4292767633369136,0.4538413533834586,Medium Risk,Medium Risk
43,2021,0.59,0.69,0.63,0.81,0.5,0.69,381,18,0.65,Medium,0.6670050125313283,0.6431511278195489,High Risk,Medium Risk
89,2022,0.99,0.64,0.68,0.73,0.93,0.5,160,19,0.8,High,0.5041836734693877,0.4280571428571428,Medium Risk,Medium Risk
60,2024,0.68,0.56,0.87,0.93,0.8,0.73,255,1,0.74,High,0.38483172216254913,0.43492030075187965,Medium Risk,Medium Risk
77,2023,0.4,0.4,0.62,0.88,0.37,0.91,76,16,0.51,Medium,0.7956068743286788,0.8384390977443609,High Risk,High Risk
84,2023,0.82,0.66,0.85,0.83,0.97,0.6,108,12,0.8,High,0.4033208020050125,0.38930075187969926,Medium Risk,Medium Risk
86,2021,0.61,0.58,0.73,0.63,0.86,0.24,365,9,0.65,Medium,0.5194038668098819,0.5349969924812031,Medium Risk,Medium Risk
2,2022,0.46,0.89,0.94,0.63,0.32,0.74,415,3,0.68,Medium,0.5527264590046546,0.5330323308270677,Medium Risk,Medium Risk
90,2024,0.61,0.5,0.99,0.64,0.71,0.63,211,2,0.67,Medium,0.49428929466523447,0.5191263157894737,Medium Risk,Medium Risk
49,2022,0.69,0.57,0.97,0.9,0.98,0.04,255,3,0.78,High,0.24228428213390624,0.32080375939849637,Low Risk,Low Risk
4,2022,0.78,0.54,0.75,0.96,0.79,0.39,460,7,0.74,High,0.3913390619405657,0.4276992481203008,Medium Risk,Medium Risk
65,2021,0.74,0.62,0.93,0.9,0.73,0.36,484,12,0.77,High,0.3960078768349445,0.4130721804511278,Medium Risk,Medium Risk
24,2023,0.4,0.7,0.7,0.84,0.33,0.75,361,7,0.59,Medium,0.6332438238453275,0.6635563909774437,Medium Risk,High Risk
83,2024,0.88,0.5,0.76,0.7,0.81,0.32,293,15,0.73,High,0.5165234514858575,0.48449022556390986,Medium Risk,Medium Risk
65,2021,0.75,0.51,0.88,0.74,0.8,0.05,486,8,0.72,High,0.4029394915861081,0.4296624060150376,Medium Risk,Medium Risk
64,2025,0.48,0.56,0.82,0.65,0.96,0.22,273,15,0.64,Medium,0.53968671679198,0.5786045112781955,Medium Risk,Medium Risk
5,2025,0.3,0.93,0.64,0.87,0.86,0.16,349,9,0.67,Medium,0.4279072681704262,0.4994684210526317,Medium Risk,Medium Risk
46,2022,0.65,0.95,0.85,0.89,0.36,0.22,133,9,0.77,High,0.395186179735052,0.3834398496240602,Medium Risk,Medium Risk
22,2025,0.85,0.6,0.91,0.65,0.42,0.34,367,6,0.73,High,0.4886161833154314,0.44797894736842103,Medium Risk,Medium Risk
60,2025,0.37,0.61,0.92,0.63,0.96,0.99,403,11,0.64,Medium,0.6087271750805586,0.6374804511278195,Medium Risk,Medium Risk
80,2023,0.72,0.79,0.88,0.65,0.88,0.71,252,2,0.78,High,0.4073845327604726,0.3830834586466165,Medium Risk,Medium Risk
95,2025,0.81,0.83,0.83,0.65,0.59,0.11,186,15,0.77,High,0.4649928392409595,0.4013616541353384,Medium Risk,Medium Risk
26,2021,0.32,0.95,0.93,0.81,0.46,0.12,52,4,0.69,Medium,0.3959595417114214,0.4538954887218045,Medium Risk,Medium Risk
46,2021,0.7,0.93,0.83,0.79,0.9,0.47,171,16,0.82,High,0.40931435732187615,0.3733390977443609,Medium Risk,Medium Risk
69,2024,0.39,0.81,0.84,0.99,0.8,0.49,63,4,0.72,High,0.3599051199427139,0.4468669172932331,Medium Risk,Medium Risk
75,2025,0.5,0.73,0.85,0.65,0.87,0.61,211,16,0.69,Medium,0.5681578947368421,0.5619962406015037,Medium Risk,Medium Risk
76,2021,0.77,0.66,0.91,0.68,0.44,0.65,105,15,0.72,High,0.5878159684926602,0.5270616541353383,Medium Risk,Medium Risk
50,2022,0.81,1.0,1.0,0.9,0.82,0.25,158,11,0.91,High,0.2296455424274973,0.20446616541353382,Low Risk,Low Risk
99,2024,0.36,0.66,0.78,0.76,0.45,0.59,100,18,0.59,Medium,0.6920050125313283,0.7112225563909774,High Risk,High Risk
68,2021,0.87,0.45,0.93,0.64,0.88,0.36,481,11,0.74,High,0.4646795560329395,0.44559473684210527,Medium Risk,Medium Risk
33,2021,0.35,0.53,0.56,0.72,0.66,0.59,229,19,0.52,Medium,0.7668027210884354,0.7980428571428572,High Risk,High Risk
4,2024,0.59,0.68,0.71,0.94,0.46,0.01,191,7,0.68,Medium,0.4284138918725384,0.4802421052631579,Medium Risk,Medium Risk
25,2022,0.73,0.72,0.53,0.63,0.75,0.47,51,17,0.67,Medium,0.6341800930898674,0.5741022556390978,Medium Risk,Medium Risk
31,2024,0.64,0.65,0.55,0.97,0.86,0.23,149,19,0.7,Medium,0.500374149659864,0.5293571428571429,Medium Risk,Medium Risk
55,2023,0.45,0.87,0.72,0.68,0.93,0.2,155,3,0.69,Medium,0.4028965270318654,0.4412323308270677,Medium Risk,Medium Risk
32,2025,0.74,0.8,0.66,0.73,0.54,0.68,355,2,0.72,High,0.5003097028284997,0.4634977443609022,Medium Risk,Medium Risk
15,2023,1.0,0.5,0.89,0.69,0.36,0.87,397,0,0.74,High,0.5160884353741497,0.4531714285714286,Medium Risk,Medium Risk
59,2025,0.79,0.73,0.93,0.73,0.67,0.49,176,10,0.78,High,0.43610633727175074,0.4011887218045112,Medium Risk,Medium Risk
62,2022,0.94,0.46,0.86,0.66,0.57,0.41,469,13,0.72,High,0.5463157894736842,0.49353533834586466,Medium Risk,Medium Risk
52,2024,0.62,0.74,0.85,0.84,0.92,0.36,144,7,0.76,High,0.3598424633011099,0.393984962406015,Medium Risk,Medium Risk
56,2024,0.39,0.74,0.63,0.92,0.35,0.69,320,3,0.6,Medium,0.5744611528822053,0.625418045112782,Medium Risk,Medium Risk
7,2023,0.79,0.55,0.78,0.81,0.4,0.59,176,10,0.69,Medium,0.5626369495166487,0.5396172932330827,Medium Risk,Medium Risk
79,2022,0.75,0.93,0.84,0.74,0.66,0.68,227,14,0.8,High,0.4780522735409954,0.4096413533834587,Medium Risk,Medium Risk
10,2025,0.95,0.8,0.97,0.76,0.97,0.7,181,19,0.89,High,0.4010884353741497,0.3198,Medium Risk,Low Risk
67,2025,0.32,0.91,0.73,0.64,0.79,0.49,114,6,0.64,Medium,0.5238882921589688,0.5495646616541353,Medium Risk,Medium Risk
83,2025,0.59,0.45,0.55,0.71,0.74,0.53,285,5,0.58,Medium,0.6131382026494808,0.6458157894736842,Medium Risk,Medium Risk
59,2022,0.79,0.95,0.86,0.75,0.8,0.04,370,14,0.84,High,0.33584138918725387,0.2940127819548873,Medium Risk,Low Risk
32,2021,0.32,0.48,0.83,0.92,0.99,0.35,213,0,0.62,Medium,0.39176870748299314,0.5410571428571429,Medium Risk,Medium Risk
23,2025,0.56,0.46,0.63,0.71,0.8,0.05,64,17,0.6,Medium,0.6034317937701397,0.6388165413533835,Medium Risk,Medium Risk
25,2025,0.53,0.71,0.77,0.71,0.94,0.37,267,1,0.69,Medium,0.4068725384890799,0.45227744360902256,Medium Risk,Medium Risk
14,2024,0.31,0.73,0.87,0.69,0.34,0.16,256,13,0.59,Medium,0.6082545649838884,0.6445781954887219,Medium Risk,Medium Risk
56,2021,0.57,0.66,0.74,0.91,0.37,0.77,290,12,0.66,Medium,0.6039330469029717,0.6096150375939849,Medium Risk,Medium Risk
7,2021,0.81,0.68,0.61,0.81,0.97,0.59,118,18,0.75,High,0.5199982098102398,0.48313684210526314,Medium Risk,Medium Risk
63,2024,0.49,0.92,0.88,0.74,0.81,0.1,116,10,0.75,High,0.37852130325814537,0.40040300751879704,Medium Risk,Medium Risk
3,2024,0.5,0.79,0.82,0.68,0.32,0.43,490,11,0.65,Medium,0.6006659505907627,0.5849090225563909,Medium Risk,Medium Risk
13,2024,0.58,0.96,0.97,0.65,0.97,0.37,70,18,0.8,High,0.4231274615109202,0.3902511278195489,Medium Risk,Medium Risk
21,2023,0.81,0.9,0.7,0.78,0.9,0.78,105,10,0.82,High,0.4338954529180093,0.37663157894736843,Medium Risk,Medium Risk
3,2022,0.78,0.74,0.58,0.72,0.93,0.69,59,5,0.74,High,0.47725384890798417,0.4473729323308271,Medium Risk,Medium Risk
23,2024,0.45,0.86,0.51,0.87,0.63,0.35,71,6,0.65,Medium,0.5026297887576083,0.5392646616541353,Medium Risk,Medium Risk
21,2024,0.82,0.66,0.62,0.85,0.42,0.76,291,12,0.7,Medium,0.5969942713927676,0.5475293233082706,Medium Risk,Medium Risk
68,2021,0.35,0.75,0.95,0.6,0.65,0.35,191,16,0.64,Medium,0.5910490511994271,0.6054248120300753,Medium Risk,Medium Risk
85,2023,0.64,0.45,0.92,0.89,0.96,0.69,283,9,0.72,High,0.44096849266022203,0.4968112781954887,Medium Risk,Medium Risk
95,2023,0.98,0.79,0.52,0.89,0.93,0.8,295,7,0.82,High,0.41171321160042956,0.3558563909774436,Medium Risk,Medium Risk
24,2023,0.36,0.8,0.64,0.86,0.73,0.15,353,3,0.64,Medium,0.43017543859649127,0.5116751879699248,Medium Risk,Medium Risk
37,2021,0.43,0.74,0.87,0.91,0.51,0.51,461,12,0.68,Medium,0.5105997135696384,0.553815037593985,Medium Risk,Medium Risk
5,2021,0.83,0.94,0.96,0.91,0.46,0.02,65,11,0.86,High,0.28831901181525244,0.25972330827067674,Low Risk,Low Risk
20,2022,0.76,0.43,0.92,0.7,0.6,0.67,473,2,0.68,Medium,0.5070784103114929,0.5132548872180451,Medium Risk,Medium Risk
17,2025,0.58,0.86,0.96,0.77,0.6,0.7,452,5,0.76,High,0.4318456856426781,0.42657293233082716,Medium Risk,Medium Risk
29,2022,0.51,0.79,0.92,0.82,0.32,0.46,433,10,0.69,Medium,0.5168206229860365,0.5247887218045112,Medium Risk,Medium Risk
86,2022,0.77,0.41,0.75,0.84,0.54,0.67,254,5,0.66,Medium,0.543172216254923,0.5578157894736842,Medium Risk,Medium Risk
43,2025,0.55,0.62,0.93,0.82,0.8,0.9,297,6,0.71,High,0.4810991765127103,0.5137789473684211,Medium Risk,Medium Risk
71,2025,0.32,0.63,0.95,0.71,0.49,0.3,364,14,0.6,Medium,0.5969298245614034,0.6466127819548873,Medium Risk,Medium Risk
36,2024,0.77,0.52,0.97,0.71,0.4,0.09,221,6,0.7,Medium,0.45378625134264233,0.45737894736842105,Medium Risk,Medium Risk
27,2025,0.61,0.43,0.62,0.91,0.35,0.15,351,19,0.59,Medium,0.6529591836734693,0.6838714285714287,Medium Risk,High Risk
96,2025,0.92,0.52,0.97,0.74,0.61,0.71,199,1,0.77,High,0.42058002148227713,0.396206015037594,Medium Risk,Medium Risk
43,2022,0.33,0.41,0.73,0.65,0.77,0.21,181,13,0.52,Medium,0.6540368779090583,0.7306924812030076,Medium Risk,High Risk
32,2024,0.68,0.47,0.51,0.62,0.97,0.14,240,13,0.61,Medium,0.591077694235589,0.5994639097744361,Medium Risk,Medium Risk
21,2025,0.63,0.97,0.97,0.91,0.72,0.45,102,16,0.83,High,0.36509667024704623,0.35222481203007516,Medium Risk,Medium Risk
66,2021,0.71,0.54,0.52,0.98,0.52,0.44,308,16,0.65,Medium,0.5941102756892231,0.6052962406015038,Medium Risk,Medium Risk
78,2023,0.48,0.81,0.96,0.74,0.65,0.46,467,17,0.71,High,0.5206086645184389,0.5199451127819549,Medium Risk,Medium Risk
95,2023,0.58,0.64,0.58,0.75,0.91,0.36,178,2,0.65,Medium,0.465547798066595,0.5078691729323308,Medium Risk,Medium Risk
12,2021,0.42,0.92,0.7,0.6,0.49,0.6,493,14,0.64,Medium,0.6610454708199069,0.6235413533834586,High Risk,Medium Risk
91,2022,0.84,0.66,0.88,0.75,0.47,0.73,210,13,0.75,High,0.5473702112423917,0.486621052631579,Medium Risk,Medium Risk
48,2021,0.54,0.95,0.97,0.7,0.86,0.43,189,19,0.78,High,0.45435374149659863,0.42772857142857146,Medium Risk,Medium Risk
49,2023,0.63,0.54,0.6,0.77,0.83,0.61,132,0,0.64,Medium,0.5032993197278911,0.5414285714285714,Medium Risk,Medium Risk
88,2025,0.33,0.89,0.99,0.76,0.31,0.17,144,12,0.66,Medium,0.5068242033655567,0.5361150375939849,Medium Risk,Medium Risk
22,2024,0.39,0.84,0.63,0.78,0.92,0.97,67,8,0.66,Medium,0.5619190834228428,0.5831624060150377,Medium Risk,Medium Risk
70,2023,0.89,0.75,0.6,0.83,0.65,0.4,495,3,0.76,High,0.40810060866451847,0.3787180451127819,Medium Risk,Medium Risk
24,2021,0.77,0.45,0.84,0.83,0.72,0.29,308,14,0.71,High,0.488154314357322,0.5034984962406016,Medium Risk,Medium Risk
85,2022,0.48,0.67,0.85,0.63,0.72,0.59,300,3,0.65,Medium,0.5236788399570356,0.5478609022556392,Medium Risk,Medium Risk
29,2025,0.61,0.6,0.9,0.65,0.97,0.63,497,14,0.71,High,0.5297869674185464,0.527827067669173,Medium Risk,Medium Risk
63,2022,0.53,0.94,0.55,0.65,0.51,0.96,258,2,0.65,Medium,0.6159559613319011,0.572812030075188,Medium Risk,Medium Risk
71,2021,0.83,0.64,0.91,0.71,0.49,0.52,293,7,0.75,High,0.4806928034371643,0.4419563909774436,Medium Risk,Medium Risk
14,2024,0.56,0.54,0.73,0.82,0.4,0.56,241,8,0.61,Medium,0.6033476548514143,0.6293052631578949,Medium Risk,Medium Risk
28,2022,0.95,0.81,0.63,0.86,0.89,0.4,165,2,0.83,High,0.3057858933046903,0.2777977443609022,Low Risk,Low Risk
92,2025,0.88,0.72,0.61,0.76,0.99,0.78,62,16,0.78,High,0.5220694593626926,0.45746766917293236,Medium Risk,Medium Risk
15,2024,0.57,0.73,0.79,0.67,0.58,0.34,443,12,0.67,Medium,0.5544092373791621,0.5441150375939849,Medium Risk,Medium Risk
84,2025,0.81,0.81,0.98,0.92,0.4,0.35,79,18,0.82,High,0.4260866451843895,0.3850082706766917,Medium Risk,Medium Risk
33,2022,0.49,1.0,0.65,0.95,0.77,0.34,487,13,0.75,High,0.41519334049409234,0.4362781954887218,Medium Risk,Medium Risk
54,2021,0.64,0.7,0.81,0.6,0.95,0.36,462,19,0.71,High,0.5465306122448979,0.5171142857142856,Medium Risk,Medium Risk
